heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
Melhor Melhora,31,10,3,0,62,177,0,6
Melhor Melhora,31,10,4,0,35,165,0,6
Melhor Melhora,31,10,5,0,46,168,0,6
Melhor Melhora,31,10,6,0,43,173,0,6
Melhor Melhora,31,10,7,0,36,191,0,6
Melhor Melhora,31,10,8,2,93,180,0,6
Melhor Melhora,31,10,9,0,42,236,0,6
Melhor Melhora,100,10,0,1,125,532,0,6
Melhor Melhora,100,10,1,2,161,491,0,6
Melhor Melhora,100,10,2,1,121,570,0,6
Melhor Melhora,100,10,3,1,104,481,0,6
Melhor Melhora,100,10,4,1,99,495,0,6
Melhor Melhora,100,10,5,1,104,530,0,6
Melhor Melhora,100,10,6,1,105,518,0,6
Melhor Melhora,100,10,7,1,113,526,0,6
Melhor Melhora,100,10,8,2,166,500,0,6
Melhor Melhora,100,10,9,1,130,528,0,6
Melhor Melhora,89,20,0,1,100,225,0,6
Melhor Melhora,89,20,1,1,105,241,0,6
Melhor Melhora,89,20,2,1,113,254,0,6
Melhor Melhora,89,20,3,1,98,229,0,6
Melhor Melhora,89,20,4,1,112,230,0,6
Melhor Melhora,89,20,5,1,108,224,0,6
Melhor Melhora,89,20,6,1,104,224,0,6
Melhor Melhora,89,20,7,1,113,226,0,6
Melhor Melhora,89,20,8,1,108,231,0,6
Melhor Melhora,89,20,9,1,103,240,0,6
Melhor Melhora,400,20,0,21,490,1058,0,6
Melhor Melhora,400,20,1,16,500,1055,0,6
Melhor Melhora,400,20,2,16,494,1052,0,6
Melhor Melhora,400,20,3,13,376,970,0,6
Melhor Melhora,400,20,4,16,490,1032,0,6
Melhor Melhora,400,20,5,18,512,990,0,6
Melhor Melhora,400,20,6,13,415,1046,0,6
Melhor Melhora,400,20,7,20,585,1014,0,6
Melhor Melhora,400,20,8,13,395,995,0,6
Melhor Melhora,400,20,9,14,441,1004,0,6
Melhor Melhora,353,50,0,14,420,389,0,6
Melhor Melhora,353,50,1,15,417,374,0,6
Melhor Melhora,353,50,2,15,409,345,0,6
Melhor Melhora,353,50,3,15,410,368,0,6
Melhor Melhora,353,50,4,15,429,382,0,6
Melhor Melhora,353,50,5,14,406,383,0,6
Melhor Melhora,353,50,6,15,423,371,0,6
Melhor Melhora,353,50,7,15,420,365,0,6
Melhor Melhora,353,50,8,15,395,362,0,6
Melhor Melhora,353,50,9,16,436,374,0,6
Melhor Melhora,2500,50,0,576,3377,2537,0,6
Melhor Melhora,2500,50,1,494,2998,2464,0,6
Melhor Melhora,2500,50,2,409,2488,2524,0,6
Melhor Melhora,2500,50,3,401,2417,2466,0,6
Melhor Melhora,2500,50,4,423,2462,2518,0,6
Melhor Melhora,2500,50,5,411,2474,2539,0,6
Melhor Melhora,2500,50,6,420,2445,2526,0,6
Melhor Melhora,2500,50,7,529,3174,2505,0,6
Melhor Melhora,2500,50,8,395,2426,2474,0,6
Melhor Melhora,2500,50,9,397,2451,2510,0,6
Melhor Melhora,31,10,0,0,90,196,0,7
Melhor Melhora,31,10,1,0,43,171,0,7
Melhor Melhora,31,10,2,0,40,171,0,7
Melhor Melhora,31,10,3,0,39,145,0,7
Melhor Melhora,31,10,4,0,44,150,0,7
Melhor Melhora,31,10,5,0,38,184,0,7
Melhor Melhora,31,10,6,0,38,162,0,7
Melhor Melhora,31,10,7,0,34,181,0,7
Melhor Melhora,31,10,8,0,42,183,0,7
Melhor Melhora,31,10,9,0,42,154,0,7
Melhor Melhora,100,10,0,1,111,524,0,7
Melhor Melhora,100,10,1,2,192,503,0,7
Melhor Melhora,100,10,2,1,113,499,0,7
Melhor Melhora,100,10,3,1,103,520,0,7
Melhor Melhora,100,10,4,1,115,493,0,7
Melhor Melhora,100,10,5,1,95,525,0,7
Melhor Melhora,100,10,6,1,107,566,0,7
Melhor Melhora,100,10,7,1,100,485,0,7
Melhor Melhora,100,10,8,1,94,510,0,7
Melhor Melhora,100,10,9,1,109,501,0,7
Melhor Melhora,89,20,0,1,92,214,0,7
Melhor Melhora,89,20,1,1,109,243,0,7
Melhor Melhora,89,20,2,1,107,245,0,7
Melhor Melhora,89,20,3,1,109,221,0,7
Melhor Melhora,89,20,4,1,99,243,0,7
Melhor Melhora,89,20,5,1,106,237,0,7
Melhor Melhora,89,20,6,1,122,207,0,7
Melhor Melhora,89,20,7,1,106,223,0,7
Melhor Melhora,89,20,8,1,119,237,0,7
Melhor Melhora,89,20,9,1,103,242,0,7
Melhor Melhora,400,20,0,23,658,988,0,7
Melhor Melhora,400,20,1,16,482,999,0,7
Melhor Melhora,400,20,2,21,589,1018,0,7
Melhor Melhora,400,20,3,13,403,1062,0,7
Melhor Melhora,400,20,4,23,651,939,0,7
Melhor Melhora,400,20,5,16,403,1050,0,7
Melhor Melhora,400,20,6,13,404,962,0,7
Melhor Melhora,400,20,7,12,387,1020,0,7
Melhor Melhora,400,20,8,15,446,988,0,7
Melhor Melhora,400,20,9,13,406,982,0,7
Melhor Melhora,353,50,0,15,432,364,0,7
Melhor Melhora,353,50,1,14,406,348,0,7
Melhor Melhora,353,50,2,15,422,362,0,7
Melhor Melhora,353,50,3,15,404,366,0,7
Melhor Melhora,353,50,4,14,403,360,0,7
Melhor Melhora,353,50,5,15,420,364,0,7
Melhor Melhora,353,50,6,15,433,359,0,7
Melhor Melhora,353,50,7,15,403,367,0,7
Melhor Melhora,353,50,8,15,423,359,0,7
Melhor Melhora,353,50,9,14,403,335,0,7
Melhor Melhora,2500,50,0,451,2629,2494,0,7
Melhor Melhora,2500,50,1,438,2643,2532,0,7
Melhor Melhora,2500,50,2,473,2882,2474,0,7
Melhor Melhora,2500,50,3,405,2482,2521,0,7
Melhor Melhora,2500,50,4,410,2458,2510,0,7
Melhor Melhora,2500,50,5,440,2675,2535,0,7
Melhor Melhora,2500,50,6,412,2470,2466,0,7
Melhor Melhora,2500,50,7,405,2484,2458,0,7
Melhor Melhora,2500,50,8,529,3175,2479,0,7
Melhor Melhora,2500,50,9,410,2481,2512,0,7
Melhor Melhora,31,10,0,0,53,180,0,8
Melhor Melhora,31,10,1,0,37,152,0,8
